268435830,SCIENATW,41119,UNIVERSITES,1,ODYSSEUM,0,21:16:38,0,541,41155
268435626,SCIENATW,41119,UNIVERSITES,1,ODYSSEUM,0,21:29:40,0,1323,41155
268435790,SCIENATW,41119,UNIVERSITES,1,ODYSSEUM,0,21:44:40,0,2223,41155
268436851,ANATOLEE,1236,ANATOLE FRANCE,11,GARE SAINT-ROCH,0,21:27:34,0,1197,17
268436847,ANATOLEE,1236,ANATOLE FRANCE,11,GARE SAINT-ROCH,0,21:56:25,0,2928,17
268436853,ANATOLEE,1236,ANATOLE FRANCE,11,GARE SAINT-ROCH,0,22:26:25,0,4728,17
268436851,ANTERRIE,4114,ANTERRIEU,11,GARE SAINT-ROCH,0,21:22:51,0,914,17
268436847,ANTERRIE,4114,ANTERRIEU,11,GARE SAINT-ROCH,0,21:51:02,0,2605,17
268436853,ANTERRIE,4114,ANTERRIEU,11,GARE SAINT-ROCH,0,22:21:02,0,4405,17
268436851,BAGATELE,4142,BAGATELLE,11,GARE SAINT-ROCH,0,21:16:22,0,525,17
268436847,BAGATELE,4142,BAGATELLE,11,GARE SAINT-ROCH,0,21:44:36,0,2219,17
268436853,BAGATELE,4142,BAGATELLE,11,GARE SAINT-ROCH,0,22:14:36,0,4019,17
268436851,CHASSEUA,4111,CHASSEURS,11,GARE SAINT-ROCH,0,21:19:35,0,718,17
268436847,CHASSEUA,4111,CHASSEURS,11,GARE SAINT-ROCH,0,21:48:26,0,2449,17
268436853,CHASSEUA,4111,CHASSEURS,11,GARE SAINT-ROCH,0,22:18:26,0,4249,17
268436851,CHDUE,4239,CHENG-DU,11,GARE SAINT-ROCH,0,21:16:01,0,504,17
268436847,CHDUE,4239,CHENG-DU,11,GARE SAINT-ROCH,0,21:44:12,0,2195,17
268436853,CHDUE,4239,CHENG-DU,11,GARE SAINT-ROCH,0,22:14:12,0,3995,17
268436851,CITGELYE,11131,CITE GELY,11,GARE SAINT-ROCH,0,21:20:50,0,793,17
268436847,CITGELYE,11131,CITE GELY,11,GARE SAINT-ROCH,0,21:49:01,0,2484,17
268436853,CITGELYE,11131,CITE GELY,11,GARE SAINT-ROCH,0,22:19:01,0,4284,17
268436851,CVALETTA,4109,CITE VALETTE,11,GARE SAINT-ROCH,0,21:18:58,0,681,17
268436847,CVALETTA,4109,CITE VALETTE,11,GARE SAINT-ROCH,0,21:47:09,0,2372,17
268436853,CVALETTA,4109,CITE VALETTE,11,GARE SAINT-ROCH,0,22:17:09,0,4172,17
268436851,MPAGNOLE,4143,COLLEGE PAGNOL,11,GARE SAINT-ROCH,0,21:16:50,0,553,17
268436847,MPAGNOLE,4143,COLLEGE PAGNOL,11,GARE SAINT-ROCH,0,21:45:01,0,2244,17
268436853,MPAGNOLE,4143,COLLEGE PAGNOL,11,GARE SAINT-ROCH,0,22:15:01,0,4044,17
268436851,GAMBETTE,1234,GAMBETTA,11,GARE SAINT-ROCH,0,21:24:50,0,1033,17
268436847,GAMBETTE,1234,GAMBETTA,11,GARE SAINT-ROCH,0,21:53:01,0,2724,17
268436853,GAMBETTE,1234,GAMBETTA,11,GARE SAINT-ROCH,0,22:23:01,0,4524,17
268436851,GOUARAR,7213,GOUARA,11,GARE SAINT-ROCH,0,21:21:56,0,859,17
268436847,GOUARAR,7213,GOUARA,11,GARE SAINT-ROCH,0,21:50:07,0,2550,17
268436853,GOUARAR,7213,GOUARA,11,GARE SAINT-ROCH,0,22:20:07,0,4350,17
